SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,SNP56,SNP57,SNP58,SNP59,SNP60,SNP61,SNP62,SNP63,SNP64,SNP65,SNP66,SNP67,SNP68,SNP69,SNP70,SNP71,SNP72,SNP73,SNP74,SNP75,SNP76,SNP77,SNP78,SNP79,SNP80,SNP81,SNP82,SNP83,SNP84,SNP85,SNP86,SNP87,SNP88,SNP89,SNP90,SNP91,SNP92,SNP93,SNP94,SNP95,SNP96,SNP97,SNP98,SNP99,SNP100,Phenotype
2,2.0,2,1,2,2.0,2.0,0.0,2.0,2.0,,2.0,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1,0.0,,0.0,1.0,2.0,2,2.0,2.0,1,0.0,2,2.0,1.0,,2.0,2,0.0,1.0,0.0,2,2.0,2,1.0,2,2,1.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,1.0,2,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1,2,2.0,2.0,1.0,2,0.0,2,1.0,2,1,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,2.0,1.0,2,-1.31387317025169
2,2.0,2,2,2,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2,2,2.0,1.0,2.0,2.0,0.0,2,2.0,2.0,1,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1,1.0,1,2.0,0.0,1.0,2.0,2,1.0,0.0,1.0,2,1.0,1,,2,2,1.0,2.0,2,2,1.0,2.0,2.0,2,2.0,2.0,2,,1.0,1.0,1.0,2,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,1,1,1.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,,1.0,0.0,1.0,1.0,1,-1.04913139796397
2,2.0,1,2,2,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,1.0,0,1.0,0,2.0,0.0,2.0,1.0,2,1.0,1.0,1.0,1,1.0,0,2.0,2,2,1.0,2.0,1,2,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,1,1,2.0,1.0,1.0,1,2.0,2,2.0,2,2,,1.0,2.0,2.0,2.0,2,1.0,1.0,1.0,0.0,2.0,1.0,0,-0.50073486126595
1,1.0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,1,0.0,2.0,2.0,0.0,2.0,2,2.0,2.0,2,,2,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2,2.0,2,1.0,2,2,2.0,0.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1.0,2.0,2,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2.0,2.0,0.0,0,2.0,1,1.0,2,1,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,1.0,2,-0.385320466407568
2,1.0,2,2,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,0.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,2.0,1,2.0,1.0,0.0,2,2.0,1,1.0,2,2,1.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2.0,1.0,1.0,2,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,1.0,0.0,2.0,2.0,2,-2.13599601588885
1,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2,2.0,2.0,2.0,2.0,2,2.0,,1.0,2,2.0,2,1.0,1,2,2.0,0.0,1,2,2.0,2.0,2.0,2,2.0,2.0,1,2.0,0.0,1.0,2.0,2,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1,2,2.0,1.0,0.0,2,2.0,2,1.0,2,1,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,2.0,1.0,2,-0.853587957511572
2,2.0,2,2,2,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0,0,1.0,2.0,2.0,2.0,2.0,2,2.0,,2,2.0,2.0,0,1.0,1.0,2.0,2.0,2.0,1,1.0,2.0,1,1.0,2,2.0,1.0,2.0,0.0,1,0.0,0.0,0.0,2,1.0,2,2.0,1,2,2.0,1.0,1,1,,1.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0,2,2.0,1.0,1.0,1,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,2.0,0.0,2.0,2.0,0,0.0054610909238514
1,1.0,1,2,1,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2,2,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,1,2.0,0.0,1,1.0,1.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2,2.0,0.0,2.0,2.0,0,1.0,1.0,1.0,2,2.0,2,2.0,1,1,2.0,1.0,1,1,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2,2.0,2.0,2.0,2,1.0,2,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,2.0,1,0.958738234526792
1,0.0,1,2,1,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2,2,0.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,1.0,2.0,2.0,1,2.0,2.0,2,1.0,0,2.0,2.0,2.0,2.0,0,1.0,1.0,2.0,1,2.0,2,2.0,0,1,2.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2,2,2.0,2.0,2.0,2,1.0,2,1.0,2,2,,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,2.0,1.0,0,1.40830291007025
2,2.0,2,2,2,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0,1,1.0,2.0,2.0,2.0,,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1,1.0,2,2.0,1.0,1.0,0.0,2,1.0,1.0,1.0,2,2.0,2,1.0,1,2,2.0,1.0,2,1,2.0,2.0,1.0,2,2.0,2.0,1,0.0,0.0,,1.0,2,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,2,1.0,1.0,2.0,2,2.0,2,2.0,1,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,,2.0,0.0,2,0.403915973344409
2,1.0,2,2,2,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1,1,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,1.0,2.0,2,1.0,2.0,1,1.0,2,2.0,1.0,2.0,0.0,1,1.0,1.0,0.0,2,2.0,2,2.0,2,2,2.0,2.0,0,2,,1.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2,2,2.0,2.0,2.0,2,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,0.0,2,2.0,1.0,2.0,1.0,2.0,1.0,2,-0.282216147062508
2,2.0,2,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1,1.0,2,2.0,,1.0,1.0,2,1.0,2.0,0.0,2,2.0,2,2.0,2,1,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2,2,1.0,2.0,1.0,1,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0,2,0.275208760656288
2,1.0,1,2,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,0.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,1.0,2.0,0.0,2,2.0,2.0,2,1.0,2,2.0,2.0,1.0,2.0,2,1.0,2.0,0.0,2,1.0,1,2.0,2,2,2.0,0.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1,2,2.0,2.0,2.0,2,1.0,2,2.0,2,2,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,2.0,0.0,0.0,2.0,0,0.6646219092308
2,2.0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,0.0,2.0,2.0,2,1.0,2.0,1,1.0,2,2.0,0.0,1.0,2.0,0,1.0,1.0,1.0,2,2.0,2,2.0,1,2,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,0.0,2.0,2,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2,0.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,1.0,2.0,1.0,2,0.877076100416068
2,2.0,0,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,0.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,1.0,2,2.0,2,2.0,1,2,2.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1,2,1.0,1.0,1.0,2,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,1.0,2.0,0.0,0.0,0,-0.406446815746985
2,1.0,1,2,2,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,2.0,1.0,2.0,1,2.0,0.0,2.0,2,2.0,1,2.0,2,2,1.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,0.0,2,2.0,0.0,2.0,1.0,1.0,2.0,,2.0,2,1,2.0,2.0,2.0,2,2.0,2,1.0,2,1,2.0,1.0,2.0,2.0,2.0,2,0.0,0.0,2.0,2.0,1.0,2.0,1,-0.151018302935638
2,1.0,2,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,2.0,0.0,1.0,2.0,1.0,2,2.0,1.0,2,2.0,1.0,2,2.0,2.0,,2.0,2.0,2,2.0,1.0,1,2.0,2,2.0,1.0,1.0,2.0,2,0.0,1.0,,2,2.0,2,2.0,1,2,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2,2,1.0,2.0,1.0,1,2.0,2,1.0,2,2,2.0,2.0,2.0,1.0,,2,2.0,2.0,2.0,1.0,1.0,2.0,2,0.0509796666531544
1,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1,1.0,2,2.0,1.0,1.0,2.0,1,1.0,2.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,1,2,1.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2.0,2.0,2,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,,2.0,2.0,2.0,2,2.0,1.0,1.0,1.0,2.0,2.0,0,0.29289410123296
2,2.0,1,2,2,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,0,,1.0,1.0,1.0,2.0,2,1.0,2.0,1,1.0,2,2.0,1.0,2.0,2.0,2,1.0,1.0,1.0,2,2.0,2,,2,2,2.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2.0,2.0,2,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,1.0,2,1.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,1.0,1.0,2.0,1.0,1,0.237592093959376
2,0.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,2,1.0,1.0,0.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1,0.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,1.0,1.0,1.0,2,1.0,0.0,0.0,2,2.0,2,2.0,2,2,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,2.0,2,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,2.0,0.0,1,-0.619884275905292
2,0.0,2,2,1,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1,2,2.0,0.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1,1.0,2,2.0,1.0,1.0,2.0,2,2.0,1.0,0.0,2,2.0,2,2.0,2,2,1.0,1.0,2,1,2.0,,1.0,2,2.0,2.0,2,1.0,1.0,0.0,0.0,2,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1,2,2.0,2.0,0.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,1.0,1.0,2.0,1,2.30647084573289
2,2.0,1,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,0.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,1,2.0,1.0,1,0.0,2,2.0,1.0,2.0,1.0,1,1.0,,1.0,2,2.0,2,2.0,1,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2.0,1.0,1.0,2,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,0.0,2.0,2.0,1.0,2.0,2.0,1,-0.392093531512782
2,2.0,2,2,2,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,0.0,2,2.0,0.0,2.0,2.0,1,1.0,1.0,0.0,2,1.0,1,2.0,2,2,2.0,0.0,1,2,,1.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,1.0,2.0,1.0,2.0,1.0,2.0,0,-0.0566559340779446
2,2.0,0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2.0,1.0,2.0,2.0,0.0,2,2.0,2.0,1,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,1,0.0,2,2.0,1.0,2.0,2.0,1,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,0.0,2,2,1.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,1.0,2,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1,2,2.0,,1.0,2,2.0,1,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2.0,1,2.06253712825426
2,0.0,1,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,2,2,2.0,2.0,0.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,1.0,,2,0.0,1.0,2.0,2,,2,2.0,2,2,2.0,0.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,0.0,1,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,1.0,1.0,1,2.0,1,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,1.0,1.0,2.0,1.0,2.0,1.0,1,0.873243956494485
2,2.0,2,2,2,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2.0,1.0,0,2.0,1.0,2.0,2.0,2.0,2,,2.0,0,1.0,2,2.0,0.0,2.0,2.0,1,1.0,0.0,1.0,2,1.0,2,1.0,2,1,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1.0,,2,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1,2,2.0,2.0,0.0,2,2.0,2,2.0,2,2,2.0,0.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,2,0.884352373630963
2,2.0,2,2,1,2.0,2.0,0.0,2.0,1.0,2.0,2.0,,1,2,1.0,0.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,0.0,1.0,2.0,2.0,2.0,2,2.0,2.0,0,0.0,2,2.0,2.0,,1.0,2,2.0,1.0,0.0,2,2.0,2,2.0,2,2,1.0,1.0,1,0,2.0,1.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,2.0,2,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1,2,2.0,2.0,0.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,1.0,1.0,1.0,0,-1.38627597311527
2,0.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,2,1.0,1.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,2,2.0,2,1.0,1,1,2.0,0.0,2,2,2.0,2.0,1.0,2,2.0,2.0,2,2.0,0.0,2.0,1.0,2,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,2.0,1.0,0,-1.90155836298509
2,1.0,2,2,2,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,1,2,2.0,1.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,0.0,1,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,1,,2,0.0,1,1,,2.0,1,2,2.0,1.0,2.0,2,2.0,2.0,1,1.0,1.0,,0.0,2,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,2,2.0,1.0,2.0,2,2.0,1,2.0,2,2,,0.0,2.0,2.0,1.0,2,1.0,1.0,2.0,2.0,2.0,1.0,2,1.00216261553432
2,2.0,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,2,2.0,2,2.0,0.0,2.0,1.0,2,1.0,2.0,2.0,2,,2,1.0,2,1,2.0,2.0,2,1,1.0,2.0,1.0,2,2.0,2.0,2,1.0,1.0,2.0,0.0,2,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,2.0,2.0,2.0,1,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,2.0,2.0,0,1.79531161292787
2,2.0,2,2,2,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,2,2.0,2.0,1,1.0,2.0,1.0,2.0,2.0,2,2.0,1.0,1,1.0,2,2.0,1.0,2.0,0.0,2,1.0,0.0,1.0,2,2.0,2,1.0,0,2,1.0,2.0,1,2,1.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,0.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,2.0,2.0,2.0,0,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,1.0,1.0,2,-1.29365929141278
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2,2.0,2,1.0,1,1,1.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,2.0,2,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,1.0,2.0,2,2.0,2.0,2.0,2.0,1.0,1.0,2,-0.170839745860239
2,1.0,1,2,2,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1,2,2.0,1.0,1.0,2.0,1.0,2,2.0,1.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2.0,1,2.0,1.0,2.0,2.0,2,0.0,1.0,0.0,2,2.0,2,1.0,2,2,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1,2,2.0,1.0,2.0,1,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,,2.0,2.0,1.0,0.0,2,0.119715501595625
2,2.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,,2,2.0,,0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,2,1.0,2,2.0,0.0,2.0,0.0,2,2.0,2.0,2.0,2,1.0,2,0.0,2,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,1.0,2,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1,2,1.0,1.0,0.0,2,2.0,1,1.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,0.0,1.0,1.0,2.0,2.0,2,0.467861225514511
2,2.0,2,2,2,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2,2.0,2.0,1.0,2.0,1,0.0,1.0,1.0,2,2.0,1,2.0,2,2,2.0,0.0,1,1,1.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,2.0,2,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1,2,2.0,1.0,1.0,2,1.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,,1.0,2.0,2,1.12087120076281
2,2.0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,1,1.0,2.0,2.0,2.0,0.0,1,2.0,2.0,2,2.0,1.0,1,2.0,1.0,2.0,1.0,2.0,1,2.0,2.0,1,0.0,2,2.0,0.0,2.0,1.0,2,1.0,0.0,1.0,2,2.0,2,1.0,2,1,1.0,2.0,2,2,1.0,2.0,2.0,2,2.0,2.0,2,,2.0,2.0,1.0,2,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2,1,1.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,0.0,1,-1.50079701205962
1,1.0,2,2,2,2.0,2.0,0.0,1.0,1.0,,2.0,2.0,0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,0,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,1.0,2,2.0,1.0,2.0,0.0,1,1.0,2.0,1.0,2,2.0,2,2.0,2,2,1.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,0.0,1.0,2.0,2,2.0,1.0,2.0,0.0,,1.0,0.0,1.0,1,2,1.0,1.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,2.0,1,-2.30261617212255
2,2.0,2,2,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2,2,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2,1.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2,2.0,2,2.0,2.0,2.0,2.0,1,2.0,2.0,2.0,2,1.0,2,0.0,1,2,2.0,0.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,0.0,2,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,2,2.0,2.0,1.0,0,1.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,1.0,1.0,2,0.542304282258242
2,2.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,0.0,2,2.0,2.0,1,2.0,2,2.0,1.0,2.0,0.0,2,1.0,0.0,2.0,2,2.0,2,0.0,2,2,2.0,1.0,2,1,2.0,1.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,2,2.0,2.0,2.0,2,2.0,1,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,0.0,2.0,2.0,1.0,1.0,0,0.280252696409236
